threshold	specificity	sensitivity	CtrlPCentile	CasePCentile	LRplus	LRminus	PPV
4.09541	0.207053627996375	0.925064599483204	20.7053627996375	7.49354005167958	1.16661685095518	0.36191300409432	0.00349810202463455
4.095447754	0.207296893420339	0.925064599483204	20.7296893420339	7.49354005167958	1.16697486335667	0.36148829478524	0.00349917176888608
4.09581	0.20730491315959	0.925064599483204	20.730491315959	7.49354005167958	1.16698666970475	0.361474310351285	0.00349920704632042
4.09623613950001	0.207326299130928	0.925064599483204	20.7326299130928	7.49354005167958	1.16701815446757	0.361437023816615	0.00349930112295626
4.09624	0.207326299130928	0.925064599483204	20.7326299130928	7.49354005167958	1.16701815446757	0.361437023816615	0.00349930112295626
4.09703515750001	0.207387783798523	0.925064599483204	20.7387783798523	7.49354005167958	1.16710868262477	0.361329867865291	0.00349957162146406
4.0976520828	0.207398476784191	0.925064599483204	20.7398476784191	7.49354005167958	1.16712442808582	0.361311238533202	0.00349961866895177
4.0977	0.207398476784191	0.925064599483204	20.7398476784191	7.49354005167958	1.16712442808582	0.361311238533202	0.00349961866895177
4.0988997832	0.207417189509112	0.925064599483204	20.7417189509112	7.49354005167958	1.16715198366498	0.361278641823965	0.00349970100509923
4.0994043527	0.20742788249478	0.925064599483204	20.742788249478	7.49354005167958	1.16716773029441	0.361260017773558	0.00349974805606584
4.099967196	0.207438575480449	0.925064599483204	20.7438575480449	7.49354005167958	1.16718347734875	0.361241395643205	0.0034997951082976
4.1	0.207438575480449	0.925064599483204	20.7438575480449	7.49354005167958	1.16718347734875	0.361241395643205	0.0034997951082976
4.1000917888	0.209499648468096	0.925064599483204	20.9499648468096	7.49354005167958	1.1702266769275	0.357687476159214	0.00350888811169362
4.1004	0.209504994960931	0.925064599483204	20.9504994960931	7.49354005167958	1.17023459172583	0.35767834810225	0.00350891176069454
4.10048	0.209526380932268	0.925064599483204	20.9526380932268	7.49354005167958	1.1702662519898	0.357641840532814	0.00350900635988607
4.10082	0.209585192353446	0.925064599483204	20.9585192353446	7.49354005167958	1.1703533265496	0.357541483133142	0.00350926653396536
4.1010388652	0.209809745052489	0.925064599483204	20.9809745052489	7.49354005167958	1.17068591227394	0.357158817852092	0.00351026028088673
4.1013	0.209815091545324	0.925064599483204	20.9815091545324	7.49354005167958	1.17069383328556	0.357149716757188	0.00351028394838747
4.1016448999	0.209831131023827	0.925064599483204	20.9831131023827	7.49354005167958	1.17071759696357	0.357122416255226	0.0035103549528046
4.10314911	0.209839150763078	0.925064599483204	20.9839150763078	7.49354005167958	1.17072947916435	0.357108767569321	0.00351039045609036
4.1042680044	0.209849843748747	0.925064599483204	20.9849843748747	7.49354005167958	1.17074532247394	0.357090570944222	0.00351043779492185
4.1048808576	0.209860536734416	0.925064599483204	20.9860536734416	7.49354005167958	1.17076116621234	0.357072376173462	0.00351048513503012
4.10498	0.209860536734416	0.925064599483204	20.9860536734416	7.49354005167958	1.17076116621234	0.357072376173462	0.00351048513503012
4.10541	0.210026278012281	0.925064599483204	21.0026278012281	7.49354005167958	1.17100679900538	0.356790594138959	0.00351121907001483
4.1056901712	0.210301622393251	0.925064599483204	21.0301622393251	7.49354005167958	1.17141509431322	0.35632345420841	0.00351243902773802
4.10581	0.210301622393251	0.925064599483204	21.0301622393251	7.49354005167958	1.17141509431322	0.35632345420841	0.00351243902773802
4.10624	0.210339047843091	0.925064599483204	21.0339047843091	7.49354005167958	1.17147061274392	0.356260053875951	0.00351260491268166
4.10764	0.210408552249938	0.925064599483204	21.0408552249938	7.49354005167958	1.17157373236396	0.356142370238746	0.00351291302629371
4.1077	0.210419245235607	0.925064599483204	21.0419245235607	7.49354005167958	1.17158959853225	0.356124271964243	0.00351296043318557
4.1080461934	0.210429938221275	0.925064599483204	21.0429938221275	7.49354005167958	1.17160546513028	0.356106175529065	0.00351300784135696
4.108504134	0.210440631206944	0.925064599483204	21.0440631206944	7.49354005167958	1.17162133215807	0.356088080932933	0.00351305525080794
4.10975	0.210448650946196	0.925064599483204	21.0448650946196	7.49354005167958	1.17163323271095	0.356074511192539	0.00351309080873593
4.1099623264	0.210462017178281	0.925064599483204	21.0462017178281	7.49354005167958	1.17165306750301	0.356051897256683	0.00351315007354886
4.11	0.210462017178281	0.925064599483204	21.0462017178281	7.49354005167958	1.17165306750301	0.356051897256683	0.00351315007354886
4.1104	0.212458932251916	0.925064599483204	21.2458932251916	7.49354005167958	1.17462394961619	0.352705342733925	0.00352202675817906
4.11048	0.212474971730419	0.925064599483204	21.2474971730419	7.49354005167958	1.17464787311692	0.352678717434406	0.00352209823845199
4.11082	0.2125498226301	0.925064599483204	21.25498226301	7.49354005167958	1.17475952900657	0.352554519168928	0.00352243185142577
4.1111174459	0.212774375329143	0.925064599483204	21.2774375329143	7.49354005167958	1.17509462407296	0.352182448665998	0.00352343306965256
4.1112849856	0.212782395068395	0.925064599483204	21.2782395068395	7.49354005167958	1.17510659528959	0.352169174957868	0.00352346883797329
4.11162	0.212787741561229	0.925064599483204	21.2787741561229	7.49354005167958	1.17511457623618	0.352160326374972	0.0035234926839239
4.1122079276	0.212803781039732	0.925064599483204	21.2803781039732	7.49354005167958	1.17513851972642	0.352133783294032	0.00352356422371236
4.11328726390001	0.212814474025401	0.925064599483204	21.2814474025401	7.49354005167958	1.17515448259532	0.352116090129526	0.00352361191851859
4.11477084000002	0.212822493764653	0.925064599483204	21.2822493764653	7.49354005167958	1.1751664550316	0.352102821422919	0.00352364769047063
4.11498	0.212822493764653	0.925064599483204	21.2822493764653	7.49354005167958	1.1751664550316	0.352102821422919	0.00352364769047063
4.1150870492	0.212982888549684	0.925064599483204	21.2982888549684	7.49354005167958	1.17540595499696	0.351837657133264	0.00352436328206912
4.11541	0.212985561796101	0.925064599483204	21.2985561796101	7.49354005167958	1.17540994749011	0.351833241112063	0.00352437521105821
4.1155314895	0.213252886437819	0.925064599483204	21.3252886437819	7.49354005167958	1.17580933382108	0.35139219810113	0.00352556851790581
4.11581	0.21326090617707	0.925064599483204	21.326090617707	7.49354005167958	1.17582131960435	0.351378983893921	0.00352560432959614
4.11589	0.213279618901991	0.925064599483204	21.3279618901991	7.49354005167958	1.17584928738227	0.351348154608393	0.00352568789303625
4.11624	0.213295658380494	0.925064599483204	21.3295658380494	7.49354005167958	1.17587326082232	0.351321733811947	0.00352575952199493
4.11736276450002	0.213373182526592	0.925064599483204	21.3373182526592	7.49354005167958	1.17598914623131	0.351194089292158	0.00352610576966215
4.11764	0.213375855773009	0.925064599483204	21.3375855773009	7.49354005167958	1.1759931426873	0.351189689411311	0.00352611771044985
4.1177	0.213391895251512	0.925064599483204	21.3391895251512	7.49354005167958	1.17601712199366	0.351163292441233	0.00352618935687438
4.11812	0.213399914990764	0.925064599483204	21.3399914990764	7.49354005167958	1.17602911201356	0.351150095444223	0.00352622518117848
4.1185106807	0.21341328122285	0.925064599483204	21.341328122285	7.49354005167958	1.17604909592338	0.351128102653307	0.00352628488996959
4.1194146864	0.213423974208519	0.925064599483204	21.3423974208519	7.49354005167958	1.17606508354023	0.351110510403966	0.0035263326584584
4.1199685308	0.213434667194187	0.925064599483204	21.3434667194187	7.49354005167958	1.17608107159178	0.351092919917354	0.0035263804282414
4.12	0.213434667194187	0.925064599483204	21.3434667194187	7.49354005167958	1.17608107159178	0.351092919917354	0.0035263804282414
4.120055974	0.215463661224828	0.922480620155039	21.5463661224828	7.75193798449613	1.17582905285844	0.359779367918903	0.00352562743537724
4.1204	0.215466334471245	0.922480620155039	21.5466334471245	7.75193798449613	1.17583305941793	0.359774904210414	0.00352563940636411
4.1204689936	0.215482373949748	0.922480620155039	21.5482373949748	7.75193798449613	1.17585709934827	0.35974812428528	0.00352571123399256
4.12048	0.215482373949748	0.922480620155039	21.5482373949748	7.75193798449613	1.17585709934827	0.35974812428528	0.00352571123399256
4.1204814966	0.215554551603012	0.922480620155039	21.5554551603012	7.75193798449613	1.17596529120046	0.359627663941558	0.00352603449454153
4.12082	0.215557224849429	0.922480620155039	21.5557224849429	7.75193798449613	1.17596929868845	0.359623203996572	0.00352604646829285
4.1210829735	0.215792470534141	0.922480620155039	21.5792470534141	7.75193798449613	1.17632206462409	0.359231161555735	0.00352710047695758
4.1212597754	0.21580316351981	0.922480620155039	21.580316351981	7.75193798449613	1.17633810446817	0.359213361753361	0.00352714840141465
4.1226461126	0.215813856505479	0.922480620155039	21.5813856505479	7.75193798449613	1.17635414474967	0.35919556371485	0.00352719632717408
4.1235093472	0.215824549491148	0.922480620155039	21.5824549491148	7.75193798449613	1.17637018546862	0.35917776743994	0.00352724425423593
4.1247205433	0.215832569230399	0.922480620155039	21.5832569230399	7.75193798449613	1.17638221629492	0.359164421390963	0.00352728020038706
4.12498	0.215835242476816	0.922480620155039	21.5835242476816	7.75193798449613	1.17638622662504	0.359159972928369	0.00352729218260025
4.1253828176	0.215984944276178	0.922480620155039	21.5984944276178	7.75193798449613	1.176610848759	0.358911034770265	0.00352796331648985
4.12541	0.215984944276178	0.922480620155039	21.5984944276178	7.75193798449613	1.176610848759	0.358911034770265	0.00352796331648985
4.12567	0.216241575932228	0.922480620155039	21.6241575932228	7.75193798449613	1.17699611490909	0.358485085538114	0.0035291144260998
4.12581	0.216249595671479	0.922480620155039	21.6249595671479	7.75193798449613	1.17700815854172	0.358471790914822	0.00352915041037908
4.12589	0.216270981642817	0.922480620155039	21.6270981642817	7.75193798449613	1.17704027610041	0.358436343406388	0.00352924637204482
4.12624	0.216281674628486	0.922480620155039	21.6281674628486	7.75193798449613	1.17705633553706	0.358418622280963	0.00352929435483469
4.1276480694	0.216375238253087	0.922480620155039	21.6375238253087	7.75193798449613	1.17719687430318	0.358263637146361	0.00352971425990742
4.1280428568	0.216383257992338	0.922480620155039	21.6383257992338	7.75193798449613	1.17720892204473	0.35825035894277	0.00352975025642009
4.12876326250001	0.216393950978007	0.922480620155039	21.6393950978007	7.75193798449613	1.17722498608373	0.358232656202297	0.00352979825291242
4.1293657866	0.216404643963676	0.922480620155039	21.6404643963676	7.75193798449613	1.17724105056115	0.35821495521128	0.00352984625071006
4.1299911301	0.216415336949345	0.922480620155039	21.6415336949345	7.75193798449613	1.17725711547701	0.35819725596946	0.00352989424981305
4.13	0.216415336949345	0.922480620155039	21.6415336949345	7.75193798449613	1.17725711547701	0.35819725596946	0.00352989424981305
4.1304	0.218436311240734	0.919896640826873	21.8436311240734	8.01033591731266	1.17699511128416	0.366712652846653	0.00352911142744299
4.13048	0.218457697212071	0.919896640826873	21.8457697212071	8.01033591731266	1.17702731834912	0.366676753419061	0.00352920765654536
4.13082	0.218497795908329	0.919896640826873	21.8497795908329	8.01033591731266	1.17708771134696	0.366609460933574	0.0035293881002575
4.1310886717	0.218730368346624	0.917312661498708	21.8730368346624	8.26873385012919	1.17413070255582	0.378033188195691	0.0035205529985664
4.13120059	0.218741061332293	0.917312661498708	21.8741061332293	8.26873385012919	1.17414677272431	0.378014708339009	0.00352060101425888
4.1313	0.218746407825127	0.917312661498708	21.8746407825127	8.26873385012919	1.17415480797352	0.378005469088182	0.00352062502259628
4.133080212	0.21876244730363	0.917312661498708	21.876244730363	8.26873385012919	1.17417891438102	0.377977754045358	0.00352069704957318
